filename	AC Accuracy V0	DICE V0	ER V0	Jaccard V0	SE Sensitivity V0	SP Specificity V0	
ISIC_0010230	0.9962565104	0.9790968475	0.003743489583	0.9590496856	0.9743785419	0.9984196649	
ISIC_0010232	0.6715291341	0.704982812	0.3284708659	0.5443810464	0.5443810464	1.0	
ISIC_0010233	0.980187734	0.9699185846	0.01981226603	0.9415941013	0.957355581	0.9916191683	
ISIC_0010235	0.6084340413	0.6986682062	0.3915659587	0.5368870641	0.5371390999	0.9974386129	
ISIC_0010236	0.9772122701	0.7603856079	0.0227877299	0.613404953	0.6146380477	0.999874353	
ISIC_0010237	0.9651667277	0.5316464353	0.0348332723	0.3620697685	0.3620697685	1.0	
ISIC_0010239	0.8620770772	0.8977394967	0.1379229228	0.8144531116	0.8206595089	0.9785672386	
ISIC_0010240	0.9649175008	0.8944319451	0.03508249919	0.8090247735	0.8238631958	0.995963169	
ISIC_0010241	0.9616177877	0.899002573	0.03838221232	0.8165346721	0.8183501663	0.9994134379	
ISIC_0010242	0.7483825684	0.4897343462	0.2516174316	0.3242703328	0.3242714402	0.999997974	
ISIC_0010244	0.9888763428	0.8346501342	0.01112365723	0.7162227917	0.7162227917	1.0	
ISIC_0010246	0.9573542277	0.8058806506	0.0426457723	0.6748744595	1.0	0.9532125399	
ISIC_0010247	0.9883499146	0.9765372914	0.01165008545	0.95415034	0.966831638	0.9955517917	
